Date,Sentiment
2023-09-28,0.44596353
2023-09-29,-0.0661466
2023-10-02,0.035410535
2023-10-03,0.047011614
2023-10-04,-0.09002929
2023-10-05,0.24924834
2023-10-06,0.050678536
2023-10-09,0.07442756
2023-10-10,0.23472062
2023-10-11,0.14280514
2023-10-12,0.18295746
2023-10-13,0.06119579
2023-10-16,-0.045286134
2023-10-17,0.1754377
2023-10-18,0.19890086
2023-10-19,0.076068856
2023-10-20,0.07907709
2023-10-23,0.19572991
2023-10-24,0.14622489
2023-10-25,0.116172776
2023-10-26,0.18168074
2023-10-27,0.12509736
2023-10-30,0.055350464
2023-10-31,0.24298993
2023-11-01,0.03467489
2023-11-02,0.14598562
2023-11-03,-0.058818515
2023-11-06,0.09242859
2023-11-07,-0.043358725
2023-11-08,0.00832601
2023-11-09,0.016294442
2023-11-10,-0.37694612
2023-11-13,0.25179517
2023-11-14,-0.12344476
2023-11-15,-0.1508496
2023-11-16,-0.036045294
2023-11-17,-0.0023655912
2023-11-20,-0.11014684
2023-11-21,0.10965315
2023-11-22,-0.12140003
2023-11-24,0.13311425
2023-11-27,0.17865136
2023-11-28,0.33682656
2023-11-29,0.089809686
2023-11-30,-0.07595315
2023-12-01,0.12256098
2023-12-04,0.106502265
2023-12-05,0.4392142
2023-12-06,-0.0060739103
2023-12-07,0.24994743
2023-12-08,-0.08604596
2023-12-11,0.15898727
2023-12-12,-0.14706457
2023-12-13,0.06318124
2023-12-14,-0.15273994
2023-12-15,-2.7565658e-05
2023-12-18,-0.019894253
2023-12-19,-0.26450807
2023-12-20,0.2150561
2023-12-21,0.24206996
2023-12-22,0.40108886
2023-12-26,0.08265716
2023-12-27,-0.049571406
2023-12-28,-0.0699636
2023-12-29,0.007484608
2024-01-02,0.21406372
2024-01-03,0.26774246
2024-01-04,0.09355621
2024-01-05,0.12318044
2024-01-08,-0.017391408
2024-01-09,-0.017741848
2024-01-10,0.10742309
2024-01-11,0.30158243
2024-01-12,0.009439422
2024-01-16,0.15122063
2024-01-17,-0.0989757
2024-01-18,0.06197697
2024-01-19,-0.2270505
2024-01-22,-0.21700351
2024-01-23,-0.22795938
2024-01-24,-0.29758725
2024-01-25,-0.11345727
2024-01-26,0.12429134
2024-01-29,0.37992346
2024-01-30,0.0046357973
2024-01-31,0.35376844
2024-02-01,-0.05340377
2024-02-02,-0.27159944
2024-02-05,-0.38820264
2024-02-06,0.055533964
2024-02-07,-0.17335992
2024-02-08,0.20516625
2024-02-09,-0.16178715
2024-02-12,-0.03995463
2024-02-13,0.19793083
2024-02-14,-0.04393894
2024-02-15,-0.012694378
2024-02-16,0.18040583
2024-02-20,-0.13142496
2024-02-21,0.2511485
2024-02-22,-0.16262491
2024-02-23,-0.41967177
2024-02-26,0.11128454
2024-02-27,0.15162653
2024-02-28,0.24757671
2024-02-29,0.05499679
2024-03-01,-0.26907274
2024-03-04,0.06999163
2025-02-01,-0.39595088
2025-02-02,-0.17353123
2025-02-03,-0.20491679
2025-02-04,-0.44735202
2025-02-05,-0.060094554
2025-02-06,-0.121492274
2025-02-07,-0.12855998
2025-02-08,-0.08620325
2025-02-09,-0.23134853
2025-02-10,-0.32319343
2025-02-11,-0.3571915
2025-02-12,-0.26523277
2025-02-13,-0.1253719
2025-02-14,-0.1969333
2025-02-15,-0.14035976
2025-02-16,-0.38233402
2025-02-17,-0.37181023
2025-02-18,-0.22987917
2025-02-19,-0.1849237
2025-02-20,-0.13200223
2025-02-21,-0.30245394
2025-02-22,-0.11134727
2025-02-23,-0.25352445
2025-02-24,-0.14369927
2025-02-25,-0.48091683
2025-02-26,-0.05958264
2025-02-27,-0.29694504
2025-02-28,-0.02825493
2025-03-01,-0.15610695
2025-03-02,-0.29943767
2025-03-03,-0.3282283
2025-03-04,-0.24993832
2025-03-05,-0.26697996
2025-03-06,-0.3750437
2025-03-07,0.04344205
2025-03-08,-0.11327357
2025-03-09,-0.17887142
2025-03-10,-0.19625975
2025-03-11,-0.009062028
2025-03-12,-0.109071925
2025-03-13,-0.29313254
2025-03-14,-0.16419984
2025-03-15,0.0368509
2025-03-16,-0.3019553
2025-03-17,-0.23776883
2025-03-18,-0.22510535
2025-03-19,-0.024276726
2025-03-20,-0.15974538
2025-03-21,-0.024761796
2025-03-22,-0.23709883
2025-03-23,-0.18769953
2025-03-24,-0.2396695
2025-03-25,-0.17356853
2025-03-26,-0.15347762
2025-03-27,-0.21799764
2025-03-28,-0.11194133
2025-03-29,-0.20796442
2025-03-30,-0.09864004
2025-03-31,-0.37297764
2025-04-01,-0.08238817
2025-04-02,-0.0036138305
2025-04-03,-0.12975009
2025-04-04,-0.07974798
2025-04-05,-0.20191196
2025-04-06,-0.28056392
2025-04-07,-0.1903132
2025-04-08,-0.23457986
2025-04-09,-0.22082269
2025-04-10,-0.20764624
2025-04-11,-0.16155155
2025-04-12,-0.24310577
2025-04-13,-0.19193894
2025-04-14,-0.16545594
2025-04-15,-0.06594867
2025-04-16,-0.12983815
2025-04-17,-0.25064772
2025-04-18,0.086511
2025-04-19,-0.07029283
2025-04-20,-0.277917
2025-04-21,-0.01857713
2025-04-22,0.057336394
2025-04-23,-0.1458786
2025-04-24,-0.37048468
2025-04-25,0.094738096
2025-04-26,-0.122118324
2025-04-27,-0.08784619
2025-04-28,-0.100653924
2025-04-29,-0.25303486
2025-04-30,-0.40284362
2025-05-01,-0.18832284
2025-05-02,-0.28689036
2025-05-03,0.051541764
2025-05-04,-0.24738336
2025-05-05,-0.14138556
2025-05-06,-0.055685792
2025-05-07,-0.12388089
2025-05-08,-0.09509007
2025-05-09,-0.3624074
2025-05-10,-0.21183126
2025-05-11,-0.196643
2025-05-12,-0.0484022
2025-05-13,0.16567983
2025-05-14,-0.2717191
2025-05-15,-0.098071575
2025-05-16,-0.152027
2025-05-17,0.021994736
2025-05-18,-0.08971768
2025-05-19,-0.19596456
2025-05-20,-0.2064535
2025-05-21,-0.1045553
2025-05-22,-0.21453424
2025-05-23,-0.04603421
2025-05-24,0.027665472
2025-05-25,-0.3384414
2025-05-26,-0.22475733
2025-05-27,-0.21215546
2025-05-28,-0.24321349
2025-05-29,-0.12199333
2025-05-30,-0.25401357
2025-05-31,-0.03132664
2025-06-01,-0.0720866
2025-06-02,-0.2750075
2025-06-03,-0.17447363
2025-06-04,-0.11697377
2025-06-05,-0.15723015
2025-06-06,-0.19227737
2025-06-07,-0.16733538
2025-06-08,-0.21008113
2025-06-09,0.034647018
2025-06-10,0.008707239
2025-06-11,-0.14459577
2025-06-12,-0.2935033
2025-06-13,-0.1991481
2025-06-14,-0.34590167
2025-06-15,-0.22466737
2025-06-16,-0.20828623
2025-06-17,-0.20877786
2025-06-18,-0.22092126
2025-06-19,0.0033504833
2025-06-20,-0.25420424
2025-06-21,0.033557408
2025-06-22,-0.17882167
2025-06-23,-0.008675182
2025-06-24,-0.31137463
2025-06-25,-0.35324538
2025-06-26,-0.15276147
2025-06-27,-0.30314508
2025-06-28,-0.30835903
2025-06-29,-0.20387058
2025-06-30,-0.13993901
2025-07-01,0.0044926736
2025-07-02,0.09591721
2025-07-03,-0.20551577
2025-07-04,-0.3512894
2025-07-05,-0.1120153
2025-07-06,-0.06436224
2025-07-07,-0.5667141
2025-07-08,-0.12650116
2025-07-09,-0.30425736
2025-07-10,-0.08592994
2025-07-11,-0.20590295
2025-07-12,-0.17769259
2025-07-13,-0.24800704
2025-07-14,-0.17325093
2025-07-15,-0.34411424
2025-07-16,-0.20611434
2025-07-17,-0.08931805
2025-07-18,-0.24115364
2025-07-19,-0.17526956
2025-07-20,-0.17687029
2025-07-21,-0.27492023
2025-07-22,-0.31310987
2025-07-23,-0.23906094
2025-07-24,-0.19359311
2025-07-25,-0.065335326
2025-07-26,-0.14726995
2025-07-27,-0.31911463
2025-07-28,0.0011340796
2025-07-29,-0.23399541
2025-07-30,-0.07709084
2025-07-31,-0.12358847
2025-08-01,-0.28052005
2025-08-02,-0.23305741
2025-08-03,-0.2103786
2025-08-04,-0.19902039
2025-08-05,-0.21743107
2025-08-06,-0.28869566
2025-08-07,-0.3898875
2025-08-08,-0.13836767
2025-08-09,-0.21190232
2025-08-10,-0.15281017
2025-08-11,-0.24666691
2025-08-12,-0.22056846
2025-08-13,-0.19090156
2025-08-14,-0.15457484
